Date Of Stop	Time Of Stop	Description	Accident	Personal Injury	Property Damage	Fatal	State	VehicleType	Year	Make	Model	Color	Violation Type	Charge	Race	Gender	Driver State	DL State
07/31/2014	07:41:00	FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS	No	No	No	No	MD	02 - Automobile	2002	FORD	WINDSTAR	RED	Warning	16-116(a)	HISPANIC	F	MD	MD
07/31/2014	07:58:00	IMPROPER DISPLAY OF CURRENT AND VINTAGE REG. PLATES	No	No	No	No	MD	02 - Automobile	2012	LINC	4S	BLACK	Warning	13-411(h)	WHITE	M	MD	NY
07/31/2014	07:58:00	EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH	No	No	No	No	MD	02 - Automobile	1998	HONDA	CIVIC	GREEN	Warning	21-801.1	HISPANIC	F	MD	MD
07/31/2014	07:58:00	OBSURING,MODIFYING VEHICLE REGISTRATION PLATE W/INTENT TO AVOID ID	No	No	No	No	MD	02 - Automobile	2012	LINC	4S	BLACK	Warning	21-1112.1(a)	WHITE	M	MD	NY
07/31/2014	10:07:00	DRIVER FAILURE TO STOP AT STOP SIGN LINE	No	No	No	No	MD	02 - Automobile	2008	ACRUA	MDX	SILVER	Citation	21-707(a)	WHITE	M	MD	MD
07/31/2014	08:40:00	EXCEEDING THE POSTED SPEED LIMIT OF 50 MPH	No	No	No	No	PA	05 - Light Duty Truck	2008	FORD	TK	BLUE, DARK	Warning	21-801.1	WHITE	F	PA	PA
07/31/2014	00:01:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	1999	PLYMOUTH	VOYAGER	MAROON	Citation	13-409(b)	BLACK	F	MD	MD
07/31/2014	08:28:00	EXCEEDING THE POSTED SPEED LIMIT OF 50 MPH	No	No	No	No	MD	02 - Automobile	2004	MERZ	4S	CREAM	Warning	21-801.1	WHITE	F	MD	MD
07/31/2014	22:28:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2010	TOYOTA	CAMRY	SILVER	Citation	13-409(b)	BLACK	M	VA	VA
07/31/2014	14:19:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	2007	CHRYSLER	300	SILVER	Citation	21-201(a1)	OTHER	F	MD	MD
07/31/2014	10:34:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	OH	02 - Automobile	2002	PONTIAC	4S	BEIGE	Citation	16-112(c)	BLACK	F	MD	OH
07/31/2014	00:09:00	EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH	No	No	No	No	MD	02 - Automobile	2009	NISSA	MURANO	SILVER	Warning	21-801.1	BLACK	F	MD	MD
07/31/2014	16:26:00	UNLAWFUL USE VEHICLE REGISTERED AS A HISTORIC MOTOR VEHICLE	No	No	No	No	MD	02 - Automobile	1992	FORD	THUNDERBIRD	GREEN	Warning	13-936.2(e1)	WHITE	M	MD	MD
07/31/2014	08:08:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	1998	TOYO	4D	BLUE	Warning	21-201(a1)	BLACK	M	MD	MD
07/31/2014	07:58:00	FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS	No	No	No	No	MD	02 - Automobile	2012	LINC	4S	BLACK	Warning	16-116(a)	WHITE	M	MD	NY
07/31/2014	08:01:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2010	NISSAN	SENTRA	RED	Warning	13-401(h)	WHITE	F	MD	MD
07/31/2014	08:33:00	FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS	No	No	No	No	MD	02 - Automobile	2000	ISUZ	TROOPER	SILVER	Warning	16-116(a)	WHITE	M	MD	MD
07/31/2014	08:33:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2000	ISUZ	TROOPER	SILVER	Warning	13-409(b)	WHITE	M	MD	MD
07/31/2014	10:31:00	DRIVER WHEN TURNING LEFT FAIL TO YIELD RIGHT OF WAY TO VEHICLE APPROACHING FROM OPPOSITE DIRECTION	No	No	No	No	MD	02 - Automobile	2002	LEXUS	ES300	BLACK	Warning	21-402(a)	WHITE	M	MD	MD
07/31/2014	16:26:00	EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH	No	No	No	No	MD	02 - Automobile	1992	FORD	THUNDERBIRD	GREEN	Warning	21-801.1	WHITE	M	MD	MD
07/31/2014	11:21:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	28 - Other	2000	CHEV	EXPRESS	WHITE	Warning	13-401(h)	WHITE	M	WV	WV
07/31/2014	08:45:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2013	VOLKSWAGEN	SUV	BLACK	Citation	21-801.1	WHITE	M	MD	MD
07/31/2014	09:20:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2005	TOYOTA	COROLLA	MAROON	Warning	13-409(b)	OTHER	F	MD	MD
07/31/2014	08:20:00	EXCEEDING THE POSTED SPEED LIMIT OF 50 MPH	No	No	No	No	MD	02 - Automobile	2014	TOYT	RAV4	BLUE	Warning	21-801.1	WHITE	F	MD	MD
07/31/2014	21:14:00	PERSON DRIVING ON HWY. VEH., EQUIPMENT WITH VISIBLE BLUE LAMP	No	No	No	No	MD	02 - Automobile	2005	TOYOTA	SCION	SILVER	Citation	22-227(b)	WHITE	M	MD	MD
07/31/2014	01:35:00	DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE	No	No	No	No	MD	02 - Automobile	2009	KIA	4S	SILVER	Warning	21-204(b)	BLACK	F	MD	MD
07/31/2014	21:26:00	EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2008	ACURA	RDX	GRAY	Citation	21-801.1	ASIAN	F	MD	MD
07/31/2014	07:31:00	EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2001	TOYT	4S	GRAY	Citation	21-801.1	BLACK	M	VA	VA
07/31/2014	08:35:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	05 - Light Duty Truck	2014	DODGE	TK	MAROON	Citation	21-801.1	WHITE	M	MD	MD
07/31/2014	04:42:00	DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING	No	No	No	No	WV	02 - Automobile	1996	JEEP	GRAND CHEROKEE	GRAY	Warning	21-204(d)	WHITE	M	WV	WV
07/31/2014	22:04:00	DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE	No	No	No	No	MD	02 - Automobile	2001	FORD	VAN	SILVER	Citation	13-411(f)	HISPANIC	M	MD	MD
07/31/2014	02:55:00	DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING	No	No	No	No	VA	02 - Automobile	2004	TOYOTA	HIGHLANDER	GRAY	Warning	21-204(d)	WHITE	F	VA	VA
07/31/2014	00:01:00	DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION	No	No	No	No	MD	02 - Automobile	1999	PLYMOUTH	VOYAGER	MAROON	Citation	16-101(a)	BLACK	F	MD	MD
07/31/2014	08:23:00	DRIVING ON LEFT SIDE OF ROADWAY IN POSTED NO PASSING ZONE MARKED BY PAVEMENT STRIPING	No	No	No	No	MD	03 - Station Wagon	2005	VOLV	SW	SILVER	Citation	21-307(c)	WHITE	F	MD	MD
07/31/2014	20:37:00	EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH	No	No	No	No	MD	02 - Automobile	2007	TOYOTA	CAMRY	GRAY	Warning	21-801.1	BLACK	M	MD	MD
07/31/2014	08:30:00	OPERATOR NOT RESTRAINED BY SEATBELT	No	No	No	No	MD	05 - Light Duty Truck	2001	FORD	TK	WHITE	Citation	22-412.3(b)	WHITE	M	MD	MD
07/31/2014	08:23:00	EXCEEDING MAXIMUM SPEED: 59 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	03 - Station Wagon	2005	VOLV	SW	SILVER	Citation	21-801.1	WHITE	F	MD	MD
07/31/2014	08:16:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2007	FORD	TAURUS	TAN	Citation	21-801.1	WHITE	M	MD	MD
07/31/2014	08:11:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2012	HYUNDAI	4DR	GRAY	Citation	21-801.1	ASIAN	M	MD	MD
07/31/2014	15:00:00	DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS	No	No	No	No	MD	02 - Automobile	2008	TOYOTA	SEQUOIA	BLACK	Warning	13-411(d)	WHITE	F	MD	MD
07/31/2014	09:25:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2005	TOYTOA	MATRIX	BLUE	Citation	21-801.1	ASIAN	M	MD	MD
07/31/2014	07:54:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2005	HONDA	PILOT	SILVER	Citation	21-801.1	WHITE	F	MD	MD
07/31/2014	11:21:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	28 - Other	2000	CHEV	EXPRESS	WHITE	Warning	13-409(b)	WHITE	M	WV	WV
07/31/2014	02:38:00	DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL	No	No	No	No	MD	02 - Automobile	2012	DODGE	CHARGER	BLACK	Citation	21-202(h1)	WHITE	M	MD	MD
07/31/2014	16:32:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	28 - Other	2004	HUMM	H2	WHITE	Citation	21-1124.2(d2)	BLACK	M	MD	MD
07/31/2014	16:35:00	EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH	No	No	No	No	MD	05 - Light Duty Truck	1997	FORD	F150	BLUE	Warning	21-801.1	WHITE	M	MD	MD
07/31/2014	14:50:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	NC	02 - Automobile	2000	HONDA	CIVIC	WHITE	Citation	16-112(c)	WHITE	F	DC	NC
07/31/2014	18:49:00	EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	01 - Motorcycle	2008	HOND	MC	SILVER	Citation	21-801.1	BLACK	M	MD	MD
07/31/2014	22:02:00	FAILURE TO RETURN TO & REMAIN AT SCENE OF ACCIDENTINVOLVING ATTENDED VEH.DAMAGE	No	No	No	No	MD	02 - Automobile	2007	VOLV	4S	GRAY	Citation	20-103(b)	WHITE	F	MD	MD
07/31/2014	09:33:00	EXCEEDING MAXIMUM SPEED: 60 MPH IN A POSTED 35 MPH ZONE	No	No	No	No	MD	02 - Automobile	2012	DODGE	4S	BLACK	Citation	21-801.1	BLACK	M	MD	MD
07/31/2014	09:44:00	DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION	No	No	No	No	MD	02 - Automobile	2012	CHRYS	4S	BROWN	Warning	16-101(a)	BLACK	M	VA	VA
07/31/2014	23:20:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	1993	CHRY	TOWN&COUNTY	BLACK	Warning	13-409(b)	WHITE	M	MD	MD
07/31/2014	19:41:00	EXCEEDING THE POSTED SPEED LIMIT OF 60 MPH	No	No	No	No	MD	02 - Automobile	2008	TOYOTA	PRIUS	GRAY	Warning	21-801.1	OTHER	M	MD	MD
07/31/2014	18:27:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	MD	02 - Automobile	2006	BMW	4DR	TAN	Warning	16-112(c)	BLACK	F	MD	MD
07/31/2014	11:21:00	DRIVING VEH. ON HWY. WITH CANCELLED, SUSPENDED, REVOKED REG.	No	No	No	No	MD	28 - Other	2000	CHEV	EXPRESS	WHITE	Warning	13-702(a)	WHITE	M	WV	WV
07/31/2014	09:44:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	2012	CHRYS	4S	BROWN	Warning	21-201(a1)	BLACK	M	VA	VA
07/31/2014	09:31:00	DRIVER FAILURE TO STOP AT STOP SIGN LINE	No	No	No	No	MD	02 - Automobile	2001	CHEV	MONT CARLO	RED	Warning	21-707(a)	BLACK	F	MD	MD
07/31/2014	09:50:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	MD	02 - Automobile	2001	FORD	EXPLORER	GREEN	Warning	16-112(c)	HISPANIC	M	MD	MD
07/31/2014	09:31:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	2001	CHEV	MONT CARLO	RED	Warning	21-201(a1)	BLACK	F	MD	MD
07/31/2014	07:44:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2014	HONDA	CRV	MAROON	Citation	21-801.1	WHITE	F	MD	MD
07/31/2014	23:58:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	03 - Station Wagon	2007	NISSAN	QUEST	GREEN	Warning	13-401(h)	HISPANIC	F	MD	MD
07/31/2014	10:07:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	NC	02 - Automobile	2012	SUZUKI	4S	SILVER	Warning	21-201(a1)	BLACK	F	NC	NC
07/31/2014	19:18:00	FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR	No	No	No	No	MD	01 - Motorcycle	1982	SUZUKI	MC	GREEN	Warning	13-411(a)	BLACK	M	MD	MD
07/31/2014	08:53:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	02 - Automobile	2001	NISSAN	ALTIMA	GOLD	Warning	21-1124.2(d2)	BLACK	M	MD	MD
07/31/2014	09:26:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	28 - Other	2007	LEXUS	TK	WHITE	Citation	21-801.1	WHITE	F	MD	MD
07/31/2014	09:37:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2001	VOLVO	4 DOOR	GRAY	Citation	21-801.1	OTHER	F	MD	MD
07/31/2014	00:09:00	DRIVING MOTOR VEH. WITH OBSTRUCTED WINDSHIELD	No	No	No	No	MD	02 - Automobile	2009	NISSA	MURANO	SILVER	Warning	22-404(a)	BLACK	F	MD	MD
07/31/2014	18:04:00	EXCEEDING MAXIMUM SPEED: 62 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2014	MERCEDES	C300	BLACK	Citation	21-801.1	WHITE	F	MD	MD
07/31/2014	15:44:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	02 - Automobile	2005	TOYOTA	CAMRY	GRAY	Citation	21-1124.2(d2)	HISPANIC	F	MD	MD
07/31/2014	13:33:00	EXCEEDING MAXIMUM SPEED: 81 MPH IN A POSTED 55 MPH ZONE	No	No	No	No	MD	02 - Automobile	2008	TOYOTA	COROLLA	BLUE	Citation	21-801.1	HISPANIC	F	MD	MD
07/31/2014	09:26:00	EXCEEDING MAXIMUM SPEED: 53 MPH IN A POSTED 35 MPH ZONE	No	No	No	No	MD	02 - Automobile	2010	FORD	TK	GREEN	Citation	21-801.1	WHITE	M	MD	MD
07/31/2014	10:26:00	EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2001	TOYOTA	4DR	TAN	Citation	21-801.1	HISPANIC	F	MD	MD
07/31/2014	13:43:00	FAILURE YIELD RIGHT OF WAY ON LEFT TURN	No	No	Yes	No	MD	02 - Automobile	1999	VOLKSWAGEN	BEETLE	BLACK	Citation	21-402(a)	BLACK	M	MD	MD
07/31/2014	09:47:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2012	MERCEDES	2 DOOR	WHITE	Citation	21-801.1	OTHER	F	MD	MD
07/31/2014	23:21:00	FAILURE TO CARRY REGISTRATION CARD WITHIN VEHICLE	No	No	No	No	MD	02 - Automobile	2004	HONDA	ACCORD	GOLD	Warning	13-409(a)	WHITE	M	MD	MD
07/31/2014	23:21:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	MD	02 - Automobile	2004	HONDA	ACCORD	GOLD	Warning	16-112(c)	WHITE	M	MD	MD
07/31/2014	00:18:00	FAILURE TO MAINTAIN LEGIBLE REGISTRATION PLATE FREE FROM COVERS	No	No	No	No	MD	02 - Automobile	2008	ACURA	TL	WHITE	Warning	13-411(c1)	ASIAN	M	MD	MD
07/31/2014	23:21:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2004	HONDA	ACCORD	GOLD	Warning	13-409(b)	WHITE	M	MD	MD
07/31/2014	17:24:00	EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2006	HOND	TK	RED	Citation	21-801.1	WHITE	M	MD	MD
07/31/2014	23:04:00	DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE	No	No	No	No	MD	02 - Automobile	2002	MITS	LANCER	WHITE	Citation	21-902(a2)	HISPANIC	M	MD	MD
07/31/2014	00:01:00	DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY SPEED	No	No	No	No	MD	02 - Automobile	1999	PLYMOUTH	VOYAGER	MAROON	Warning	21-801(a)	BLACK	F	MD	MD
07/31/2014	09:23:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	03 - Station Wagon	2010	DODGE	VN	GRAY	Warning	21-201(a1)	WHITE	F	MD	MD
07/31/2014	02:19:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	MD	02 - Automobile	2006	ACURA	TSX	SILVER	Citation	16-112(c)	HISPANIC	M	MD	MB
07/31/2014	10:29:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	02 - Automobile	2011	TOYOTA	COROLLA	GRAY	Citation	21-1124.2(d2)	HISPANIC	M	MD	MD
07/31/2014	08:53:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2001	NISSAN	ALTIMA	GOLD	Warning	13-409(b)	BLACK	M	MD	MD
07/31/2014	09:57:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	28 - Other	2015	LEXUS	TK	SILVER	Citation	21-801.1	WHITE	F	MD	MD
07/31/2014	23:57:00	EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH	No	No	No	No	VA	02 - Automobile	2005	DODGE	NEON 4S	ORANGE	Warning	21-801.1	ASIAN	F	MD	MD
07/31/2014	07:52:00	DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE	No	No	No	No	VA	02 - Automobile	2011	FORD	ESCAPE	GOLD	Warning	13-411(f)	WHITE	M	VA	VA
07/31/2014	09:41:00	EXCEEDING MAXIMUM SPEED: 52 MPH IN A POSTED 35 MPH ZONE	No	No	No	No	MD	02 - Automobile	2004	TOYOTA	SIENNA	BLUE	Citation	21-801.1	ASIAN	M	MD	MD
07/31/2014	07:57:00	EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2009	NISSAN	SENTRA	GRAY	Citation	21-801.1	HISPANIC	F	MD	MD
07/31/2014	09:48:00	OPERATING COMMERCIAL M/V AFTER BEING DISQUALIFIED	No	No	No	No	MD	07 - Truck/Road Tractor	2000	PETE	TR	MAROON	Citation	11-391.15	BLACK	M	MD	MD
07/31/2014	17:30:00	STOP LIGHTS (*)	No	No	No	No	MD	08 - Recreational Vehicle	2007	FORD	ESCAPE	SILVER	ESERO	64*	WHITE	M	MD	MD
07/31/2014	23:53:00	DRIVING VEH IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HWY	No	No	No	No	MD	03 - Station Wagon	2008	VOLK	4S	BLUE	Warning	21-801(a)	ASIAN	F	MD	MD
07/31/2014	17:43:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	02 - Automobile	2007	HOND	ODYSSEY	BLUE, LIGHT	Warning	21-1124.2(d2)	WHITE	F	MD	MD
07/31/2014	22:21:00	EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2004	BMW	3 SERIES	SILVER	Citation	21-801.1	BLACK	F	MD	MD
07/31/2014	09:22:00	EXCEEDING MAXIMUM SPEED: 53 MPH IN A POSTED 35 MPH ZONE	No	No	No	No	MD	02 - Automobile	2013	TOYOTA	SIENNA	BLACK	Citation	21-801.1	HISPANIC	F	MD	MD
07/31/2014	09:50:00	EXCEEDING MAXIMUM SPEED: 55 MPH IN A POSTED 35 MPH ZONE	No	No	No	No	MD	02 - Automobile	2008	TOYOTA	4S	GRAY	Citation	21-801.1	WHITE	F	MD	MD
07/31/2014	23:34:00	EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2014	MAZDA	SUV	BLACK	Citation	21-801.1	WHITE	M	MD	MD
07/31/2014	00:16:00	EXCEEDING MAXIMUM SPEED: 35 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	01 - Motorcycle	2008	LEXU	RX350	SILVER	Citation	21-801.1	ASIAN	M	MD	MD
07/31/2014	16:39:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	2006	NISS	4S	GRAY	Warning	21-201(a1)	HISPANIC	F	MD	MD
07/31/2014	18:08:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2013	FORD	ESCAPE	WHITE	Citation	21-801.1	WHITE	F	MD	MD
07/31/2014	13:13:00	NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON	No	No	No	No	MD	02 - Automobile	2014	TOYOTA	PRIUS	GREEN, LGT	Citation	21-901.1(b)	WHITE	F	MD	MD
07/31/2014	08:33:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2004	GMC	ENVOY	RED	Warning	13-401(h)	BLACK	M	MD	MD
07/31/2014	06:36:00	MOTOR VEH. .MFR. AFTER JUNE 1, 1971, W/O ADEQUATE TAIL LAMPS	No	No	No	No	MD	02 - Automobile	2001	TOYT	COROLLA	SILVER	Warning	22-204(a)	HISPANIC	M	MD	MD
07/31/2014	09:56:00	EXCEEDING MAXIMUM SPEED: 52 MPH IN A POSTED 35 MPH ZONE	No	No	No	No	MD	02 - Automobile	2006	LEXU	4S	GRAY	Citation	21-801.1	ASIAN	F	MD	MD
07/31/2014	01:08:00	HEADLIGHTS (*)	No	No	No	No	MD	02 - Automobile	2011	VOLK	JETTA	BLACK	ESERO	55*	BLACK	F	MD	MD
07/31/2014	16:14:00	FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION	No	No	Yes	No	VA	02 - Automobile	2014	HONDA	CIVIC	WHITE	Citation	21-801(b)	WHITE	M	VA	VA
07/31/2014	18:08:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2013	FORD	ESCAPE	WHITE	Warning	13-409(b)	WHITE	F	MD	MD
07/31/2014	23:30:00	FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND	No	No	No	No	MD	02 - Automobile	2008	TOYT	5S	MAROON	Warning	22-201.1	BLACK	M	MD	MD
07/31/2014	09:57:00	EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH	No	No	No	No	MD	28 - Other	2014	BMW	X3 SUV	WHITE	Warning	21-801.1	WHITE	F	MD	MD
07/31/2014	09:47:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	05 - Light Duty Truck	2006	GMC	SIERRA 3500HD	WHITE	Warning	21-201(a1)	WHITE	M	PA	PA
07/31/2014	19:18:00	FAILURE TO MAINTAIN LEGIBLE REGISTRATION PLATE IN VISIBLE POSITION FREE FROM FOREIGN MATERIALS	No	No	No	No	MD	01 - Motorcycle	1982	SUZUKI	MC	GREEN	Warning	13-411(c1)	BLACK	M	MD	MD
07/31/2014	09:12:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	03 - Station Wagon	2013	FORD	TK	WHITE	Warning	21-201(a1)	WHITE	M	MD	MD
07/31/2014	09:46:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2011	TOYOTA	COROLLOA	SILVER	Citation	13-401(h)	HISPANIC	F	MD	MD
07/31/2014	19:08:00	EXCEEDING MAXIMUM SPEED: 54 MPH IN A POSTED 45 MPH ZONE	No	No	No	No	MD	02 - Automobile	2001	SUBARU	FORESTER	BLUE	Citation	21-801.1	OTHER	M	MD	MD
07/31/2014	09:39:00	EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH	No	No	No	No	MD	03 - Station Wagon	2001	SUBARU	OUTBACK	WHITE	Warning	21-801.1	WHITE	F	MD	MD
